Messdaten Export		Seriennummer: 2008-208

Messung: , , , , , 

Intervall: 1 sec
Spannung: 229.999 V


Datum/Zeit: 20.10.2022	08:12:16.000 - 20.10.2022	14:44:35.000

Datum	Zeit	UL1	UL2	UL3	UNE	U12	U23	U31	I1	I2	I3	IN	P(H1)	Q(H1)	S(H1)	F	DFDT
20.10.2022	08:14:25.274	230.495	231.423	232.048	0.018	399.241	401.586	401.086	57.078	35.156	40.112	36.802	28742.402	-939.011	28757.736	50.110	0.323
20.10.2022	08:14:25.284	230.645	231.932	232.118	0.018	399.964	402.159	401.056	57.014	36.419	40.357	36.771	29454.379	-892.109	29467.887	50.113	0.355
20.10.2022	08:14:25.294	230.592	231.960	232.483	0.018	399.704	402.661	401.403	57.063	35.336	42.015	37.055	29028.063	-988.787	29044.898	50.122	0.144
20.10.2022	08:14:25.304	230.381	231.187	231.901	0.018	398.924	401.210	400.918	57.248	34.655	40.455	37.213	28585.563	-696.907	28594.057	50.120	0.586
20.10.2022	08:14:25.314	230.650	231.631	232.006	0.018	399.687	401.664	401.120	58.618	35.211	39.788	38.294	29650.449	-1017.221	29667.893	50.125	0.335
20.10.2022	08:14:25.324	230.326	231.571	232.081	0.018	399.194	401.886	400.856	57.475	35.173	40.772	37.141	28520.566	-819.537	28532.338	50.127	0.156
20.10.2022	08:14:25.334	230.202	231.179	231.704	0.018	398.829	401.068	400.491	57.089	35.559	40.050	36.661	29258.842	-969.334	29274.893	50.124	0.341
20.10.2022	08:14:25.344	230.429	231.333	231.975	0.018	399.098	401.427	400.994	58.349	35.017	40.516	37.604	29123.773	-786.440	29134.389	50.128	-0.071
20.10.2022	08:14:25.354	230.176	231.068	231.719	0.019	398.658	400.976	400.543	57.222	35.065	40.156	36.721	28613.055	-876.504	28626.477	50.124	0.066
20.10.2022	08:14:25.364	230.342	231.544	231.790	0.019	399.360	401.505	400.549	56.988	36.217	40.290	36.579	29439.453	-861.003	29452.041	50.124	0.038
20.10.2022	08:14:25.374	230.301	231.526	232.139	0.018	399.069	401.932	400.914	56.992	35.146	41.840	36.767	28842.086	-814.570	28853.586	50.129	-0.202
20.10.2022	08:14:25.384	230.112	230.768	231.582	0.018	398.314	400.518	400.478	57.036	34.505	40.339	36.888	28555.672	-683.084	28563.840	50.122	0.217
20.10.2022	08:14:25.394	230.453	231.308	231.757	0.018	399.223	401.128	400.786	58.351	35.159	39.965	37.911	29591.340	-1060.460	29610.334	50.123	-0.094
20.10.2022	08:14:25.404	230.190	231.331	231.892	0.018	398.865	401.478	400.614	57.143	35.111	40.939	37.041	28385.771	-736.081	28395.313	50.120	-0.307
20.10.2022	08:14:25.414	230.118	231.000	231.590	0.018	398.591	400.782	400.363	56.854	35.415	39.992	36.803	29094.523	-942.069	29109.770	50.114	-0.100
20.10.2022	08:14:25.424	230.408	231.203	231.919	0.018	398.956	401.227	400.976	58.142	34.943	40.477	37.760	29071.986	-812.297	29083.332	50.116	-0.432
20.10.2022	08:14:25.434	230.223	231.000	231.719	0.018	398.628	400.879	400.635	57.227	35.155	40.226	36.832	28700.607	-925.038	28715.510	50.110	-0.216
20.10.2022	08:14:25.444	230.456	231.584	231.882	0.018	399.475	401.602	400.763	57.001	36.440	40.499	36.722	29531.973	-984.757	29548.387	50.109	-0.201
20.10.2022	08:14:25.454	230.489	231.702	232.315	0.018	399.375	402.242	401.235	56.993	35.377	42.353	36.906	29078.652	-976.385	29095.039	50.114	-0.356
20.10.2022	08:14:25.464	230.350	231.015	231.801	0.018	398.735	400.930	400.865	57.172	34.588	40.797	37.137	28610.574	-723.154	28619.711	50.109	0.194
20.10.2022	08:14:25.474	230.675	231.556	232.000	0.018	399.623	401.567	401.184	58.636	35.090	40.139	38.256	29700.285	-920.128	29714.535	50.112	-0.003
20.10.2022	08:14:25.484	230.425	231.587	232.167	0.018	399.274	401.952	401.058	57.440	35.144	41.054	37.300	28493.750	-745.840	28503.510	50.111	-0.120
20.10.2022	08:14:25.494	230.393	231.306	231.898	0.018	399.085	401.333	400.860	57.165	35.707	40.305	36.998	29431.096	-926.089	29445.662	50.107	0.126
20.10.2022	08:14:25.504	230.710	231.563	232.248	0.018	399.527	401.849	401.501	58.584	35.368	40.943	37.953	29392.973	-832.705	29404.764	50.112	-0.220
20.10.2022	08:14:25.514	230.523	231.387	232.056	0.018	399.228	401.534	401.154	57.877	35.601	40.745	37.257	29152.506	-882.229	29165.852	50.109	0.012
20.10.2022	08:14:25.524	230.715	231.943	232.190	0.018	400.014	402.210	401.220	57.888	36.747	41.036	37.254	29921.689	-843.179	29933.568	50.110	0.087
20.10.2022	08:14:25.534	230.700	231.984	232.578	0.018	399.798	402.736	401.627	57.689	35.572	42.666	37.304	29293.859	-863.488	29306.582	50.116	-0.088
20.10.2022	08:14:25.544	230.514	231.230	232.011	0.018	399.060	401.311	401.177	57.718	34.752	40.898	37.413	28809.871	-524.990	28814.654	50.113	0.369
20.10.2022	08:14:25.554	230.824	231.735	232.170	0.018	399.908	401.875	401.454	58.929	35.123	40.123	38.442	29700.258	-922.764	29714.590	50.116	0.133
20.10.2022	08:14:25.564	230.534	231.716	232.285	0.018	399.481	402.173	401.248	57.565	35.056	41.055	37.437	28544.707	-650.806	28552.125	50.116	-0.017
20.10.2022	08:14:25.574	230.437	231.383	231.950	0.019	399.195	401.453	400.926	57.052	35.609	40.355	36.979	29305.617	-924.840	29320.207	50.112	0.169
20.10.2022	08:14:25.584	230.712	231.610	232.269	0.019	399.575	401.923	401.499	58.411	35.167	40.850	37.963	29287.410	-807.111	29298.529	50.117	-0.182
20.10.2022	08:14:25.594	230.491	231.374	232.037	0.019	399.189	401.514	401.101	57.552	35.359	40.462	37.179	28857.492	-908.827	28871.801	50.113	0.041
20.10.2022	08:14:25.604	230.667	231.888	232.125	0.019	399.933	402.101	401.118	57.435	36.607	40.644	36.958	29759.461	-962.798	29775.031	50.114	0.032
20.10.2022	08:14:25.614	230.624	231.906	232.472	0.019	399.678	402.575	401.458	57.305	35.437	42.503	36.974	29152.031	-876.955	29165.217	50.121	-0.140
20.10.2022	08:14:25.624	230.414	231.146	231.898	0.018	398.908	401.151	400.975	57.332	34.658	40.859	37.059	28719.137	-663.155	28726.791	50.118	0.401
20.10.2022	08:14:25.634	230.704	231.644	232.031	0.018	399.740	401.688	401.202	58.473	35.130	40.046	38.031	29537.449	-946.774	29552.619	50.122	0.196
20.10.2022	08:14:25.644	230.394	231.612	232.116	0.018	399.291	401.944	400.950	57.053	34.901	40.908	36.943	28347.430	-754.335	28357.465	50.122	0.038
20.10.2022	08:14:25.654	230.285	231.261	231.780	0.018	398.971	401.210	400.627	56.736	35.316	40.132	36.584	29150.115	-936.949	29165.168	50.119	0.221
20.10.2022	08:14:25.664	230.538	231.457	232.087	0.018	399.297	401.640	401.178	58.112	34.932	40.633	37.690	29094.035	-847.319	29106.371	50.123	-0.142
20.10.2022	08:14:25.674	230.293	231.187	231.832	0.019	398.862	401.177	400.743	57.275	35.086	40.248	36.982	28687.471	-929.337	28702.520	50.120	0.041
20.10.2022	08:14:25.684	230.453	231.695	231.924	0.019	399.581	401.775	400.745	57.134	36.500	40.823	36.927	29764.563	-1000.767	29781.381	50.121	0.050
20.10.2022	08:14:25.694	230.433	231.763	232.305	0.019	399.391	402.332	401.119	57.146	35.590	42.946	36.895	29281.254	-1033.577	29299.490	50.128	-0.097
20.10.2022	08:14:25.704	230.252	231.026	231.753	0.019	398.667	400.945	400.682	57.331	34.791	41.429	36.663	28917.719	-821.891	28929.396	50.124	0.388
20.10.2022	08:14:25.714	230.555	231.547	231.923	0.018	399.519	401.547	400.952	58.790	35.255	40.921	37.617	29983.656	-1121.817	30004.635	50.127	0.114
20.10.2022	08:14:25.724	230.266	231.552	232.042	0.018	399.115	401.874	400.742	57.532	35.185	41.843	36.492	28734.125	-790.120	28744.986	50.127	-0.050
20.10.2022	08:14:25.734	230.167	231.190	231.701	0.018	398.792	401.117	400.431	57.122	35.464	41.136	36.031	29539.285	-1052.211	29558.018	50.124	0.186
20.10.2022	08:14:25.744	230.422	231.370	232.000	0.018	399.110	401.521	400.984	58.374	34.891	41.514	37.135	29269.824	-723.561	29278.766	50.128	-0.139
20.10.2022	08:14:25.754	230.201	231.128	231.776	0.018	398.716	401.113	400.595	57.378	35.099	41.121	36.360	29014.063	-1033.727	29032.471	50.125	0.056
20.10.2022	08:14:25.764	230.396	231.659	231.896	0.018	399.488	401.739	400.662	57.362	36.430	41.296	36.507	29780.410	-896.815	29793.910	50.125	0.052
20.10.2022	08:14:25.774	230.385	231.716	232.287	0.018	399.298	402.278	401.071	57.473	35.477	42.851	36.934	29326.406	-1032.093	29344.561	50.130	-0.173
20.10.2022	08:14:25.784	230.215	230.980	231.754	0.018	398.575	400.906	400.672	57.688	34.741	41.244	36.981	28894.529	-773.910	28904.891	50.126	0.282
20.10.2022	08:14:25.794	230.561	231.518	231.930	0.018	399.489	401.511	400.989	58.854	35.233	40.561	37.846	29807.566	-1104.094	29828.008	50.129	0.079
20.10.2022	08:14:25.804	230.299	231.541	232.058	0.018	399.133	401.857	400.807	57.361	35.226	41.579	36.588	28679.654	-872.606	28692.926	50.129	-0.093
20.10.2022	08:14:25.814	230.217	231.213	231.743	0.019	398.854	401.164	400.522	56.951	35.593	40.975	36.066	29461.191	-1009.599	29478.484	50.125	0.114
20.10.2022	08:14:25.824	230.476	231.449	232.016	0.019	399.231	401.628	401.014	58.186	34.951	42.988	36.612	29984.188	-972.181	29999.945	50.130	-0.159
20.10.2022	08:14:25.834	230.258	231.233	231.804	0.019	398.858	401.269	400.624	57.202	35.064	42.936	35.791	29046.617	-921.462	29061.230	50.126	0.040
20.10.2022	08:14:25.844	230.475	231.735	231.969	0.019	399.620	401.879	400.787	57.217	36.363	41.545	36.419	29750.301	-960.543	29765.803	50.126	0.021
20.10.2022	08:14:25.854	230.478	231.769	232.363	0.018	399.415	402.383	401.232	57.372	35.360	43.028	36.593	29386.957	-1078.223	29406.730	50.131	-0.187
20.10.2022	08:14:25.864	230.280	231.024	231.776	0.018	398.663	400.976	400.740	57.549	34.800	42.786	36.289	29595.322	-805.249	29606.275	50.126	0.249
20.10.2022	08:14:25.874	230.606	231.553	231.939	0.018	399.555	401.567	401.021	58.836	35.333	42.370	37.433	30043.330	-1034.067	30061.121	50.127	0.003
20.10.2022	08:14:25.884	230.363	231.560	232.130	0.018	399.190	401.928	400.948	57.520	35.206	41.811	36.973	28602.961	-778.996	28613.566	50.126	-0.176
20.10.2022	08:14:25.894	230.309	231.227	231.830	0.018	398.933	401.218	400.724	57.250	35.654	40.771	36.507	29612.988	-1153.208	29635.436	50.120	0.007
20.10.2022	08:14:25.904	230.576	231.470	232.100	0.018	399.326	401.684	401.216	58.456	35.068	42.870	36.835	30001.336	-906.467	30015.027	50.123	-0.369
20.10.2022	08:14:25.914	230.355	231.282	231.898	0.018	398.978	401.374	400.815	57.570	35.224	42.947	35.903	29339.033	-890.844	29352.555	50.118	-0.161
20.10.2022	08:14:25.924	230.584	231.856	232.097	0.019	399.815	402.096	400.994	57.629	36.623	41.697	36.580	29878.902	-788.781	29889.311	50.118	-0.096
20.10.2022	08:14:25.934	230.591	231.926	232.495	0.018	399.654	402.646	401.428	57.625	35.601	43.191	36.763	29595.129	-1108.352	29615.875	50.124	-0.265
20.10.2022	08:14:25.944	230.377	231.172	231.891	0.018	398.880	401.223	400.899	57.832	34.860	43.111	36.221	29781.029	-723.120	29789.807	50.120	0.276
20.10.2022	08:14:25.954	230.686	231.718	232.060	0.018	399.764	401.854	401.160	59.114	35.419	42.927	37.191	30357.742	-1117.505	30378.303	50.124	0.147
20.10.2022	08:14:25.964	230.437	231.730	232.246	0.018	399.406	402.215	401.070	57.871	35.359	42.221	36.942	28742.219	-643.367	28749.420	50.124	0.009
20.10.2022	08:14:25.974	230.339	231.315	231.894	0.018	399.038	401.371	400.782	57.649	35.702	40.793	36.725	29712.176	-1161.296	29734.861	50.121	0.175
20.10.2022	08:14:25.984	230.572	231.492	232.118	0.018	399.342	401.722	401.226	58.729	35.184	42.678	37.104	30008.926	-814.076	30019.965	50.126	-0.152
20.10.2022	08:14:25.994	230.356	231.300	231.903	0.017	398.996	401.394	400.820	57.554	35.240	42.623	36.253	29178.125	-990.309	29194.928	50.122	0.110
20.10.2022	08:14:26.004	230.578	231.865	232.091	0.018	399.819	402.104	400.978	57.464	36.395	41.440	36.718	29741.723	-869.806	29754.438	50.122	0.083
20.10.2022	08:14:26.014	230.581	231.937	232.488	0.018	399.654	402.661	401.403	57.388	35.348	43.058	36.739	29423.855	-1171.894	29447.184	50.129	-0.195
20.10.2022	08:14:26.024	230.401	231.213	231.948	0.017	398.938	401.299	400.977	57.582	34.638	41.570	36.853	28897.832	-644.560	28905.020	50.126	0.326
20.10.2022	08:14:26.034	230.709	231.708	232.083	0.018	399.788	401.826	401.227	58.941	35.175	40.863	37.863	30011.500	-1250.300	30037.533	50.131	0.213
